reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,sentimen,Cleaning,HapusEmoji,3/Lebih,CaseFolding,Tokenizing,Formalisasi,tokens_akhir
6af748c0-626e-4c7f-8525-d8d631fd6934,bangrils gaming,https://play-lh.googleusercontent.com/a-/ALV-UjUZ0CBMGH3tKEZbI2Fma6EGOzVpyXJvMR0wBjKh0KnNsTWVICZQ,Paling males dah kalau daftar tuh ribet harus ini harus itu ketauan pendidikan gua sampe smp ajah udh gede jualan bakso jadi bingung daftarnya mau isi apah susah mending hapus dah jangan di download.,1,2,1.1.2,2025-02-24 02:45:33,Mohon maaf atas kendala yang dialami. Terima kasih atas saran dan masukan yang telah bapak/ibu berikan. Kami akan terus berusaha meningkatkan pelayanan yang dimiliki BCA Sekuritas untuk kenyamanan bertransaksi Anda. Terima kasih,2025-03-06 10:30:13,1.1.2,com.bcasekuritas.mybest,Negatif,Paling males dah kalau daftar tuh ribet harus ini harus itu ketauan pendidikan gua sampe smp ajah udh gede jualan bakso jadi bingung daftarnya mau isi apah susah mending hapus dah jangan di download.,Paling males dah kalau daftar tuh ribet harus ini harus itu ketauan pendidikan gua sampe smp ajah udh gede jualan bakso jadi bingung daftarnya mau isi apah susah mending hapus dah jangan di download.,Paling males dah kalau daftar tuh ribet harus ini harus itu ketauan pendidikan gua sampe smp ajah udh gede jualan bakso jadi bingung daftarnya mau isi apah susah mending hapus dah jangan di download.,paling males dah kalau daftar tuh ribet harus ini harus itu ketauan pendidikan gua sampe smp ajah udh gede jualan bakso jadi bingung daftarnya mau isi apah susah mending hapus dah jangan di download.,"['paling', 'males', 'dah', 'kalau', 'daftar', 'tuh', 'ribet', 'harus', 'ini', 'harus', 'itu', 'ketauan', 'pendidikan', 'gua', 'sampe', 'smp', 'ajah', 'udh', 'gede', 'jualan', 'bakso', 'jadi', 'bingung', 'daftarnya', 'mau', 'isi', 'apah', 'susah', 'mending', 'hapus', 'dah', 'jangan', 'di', 'download', '.']","['paling', 'malas', 'deh', 'kalau', 'daftar', 'tuh', 'ribet', 'harus', 'ini', 'harus', 'itu', 'ketahuan', 'pendidikan', 'gua', 'sampai', 'sampai', 'saja', 'sudah', 'gede', 'jualan', 'bakso', 'jadi', 'bingung', 'daftarnya', 'mau', 'isi', 'apa', 'susah', 'mending', 'hapus', 'deh', 'jangan', 'di', 'download', '.']","['paling', 'malas', 'daftar', 'ribet', 'tahu', 'didik', 'gede', 'jual', 'bakso', 'bingung', 'daftar', 'isi', 'apa', 'susah', 'mending', 'hapus', 'jangan', 'download', '']"
4cc3785d-5c9d-4f95-9616-bd54b5dd05b7,haryo rio,https://play-lh.googleusercontent.com/a-/ALV-UjUXFaywRoycYtbnd9IkX3pVLXkwv0RV8LwssXEq7bm6f-agSqTE,Aplikasi Cacat,1,0,1.3,2025-02-23 17:48:44,,,1.3,com.mandirisekuritas.most,Negatif,Aplikasi Cacat,Aplikasi Cacat,Aplikasi Cacat,aplikasi cacat,"['aplikasi', 'cacat']","['aplikasi', 'cacat']","['aplikasi', 'cacat']"
75ae437c-903c-4b77-900c-227ce9438ac9,Rici Parnando Putra,https://play-lh.googleusercontent.com/a/ACg8ocKJN5F-e3We6y53Ad41oQWOT-rw5GFYFceKGdipZ8SI2Zt72A=mo,Loading aplikasi agak lama,3,0,1.127.1,2025-02-23 01:30:20,"Halo Kak Rici, baik akan kami catat, terima kasih atas saran Kakak dan akan MinVest sampaikan ke tim terkait 🙏",2025-02-24 02:46:56,1.127.1,com.simas.siminvest,Netral,Loading aplikasi agak lama,Loading aplikasi agak lama,Loading aplikasi agak lama,loading aplikasi agak lama,"['loading', 'aplikasi', 'agak', 'lama']","['loading', 'aplikasi', 'agak', 'lama']","['loading', 'aplikasi', 'lama']"
602557ec-7a02-48b6-9764-de096479ce08,Waryono Cell,https://play-lh.googleusercontent.com/a-/ALV-UjWdF7fKm0h-5USRCbUrNolML3n4ocUqVuBDM1t_dfJkkgpgO5w,aplikasi bagus banget keren.tampilannya ok,5,0,1.1.2,2025-02-22 06:40:49,"Terima kasih sudah menggunakan BCA Sekuritas Mobile. Kami akan terus meningkatkan aplikasi BCA Sekuritas Mobile untuk kenyamanan bertransaksi anda. Follow instagram kami di bca_sekuritas (verified), untuk mendapatkan update kegiatan dan info saham. Apabila ada yang ingin ditanyakan silahkan menghubungi kami melalui email ke halo@bcasekuritas.co.id.",2025-03-07 06:17:32,1.1.2,com.bcasekuritas.mybest,Positif,aplikasi bagus banget keren.tampilannya ok,aplikasi bagus banget keren.tampilannya ok,aplikasi bagus banget keren.tampilannya ok,aplikasi bagus banget keren.tampilannya ok,"['aplikasi', 'bagus', 'banget', 'keren.tampilannya', 'ok']","['aplikasi', 'bagus', 'banget', 'keren.tampilannya', 'ok']","['aplikasi', 'bagus', 'keren tampil']"
554b7a11-737f-4d33-be0f-f63654dc5083,Suryadin Hatoguan,https://play-lh.googleusercontent.com/a-/ALV-UjVIvoSxQfEhzo55ZTqDq06osdgWdupFK7a2KmNDsmrktr5lPG1U,Aplikasinya leeeemoooot,3,1,,2025-02-22 05:04:34,"Sebelum mengakses Nanovest pastikan internet stabil, gunakan aplikasi Nanovest terbaru, cukupkan penyimpanan internal, bersihkan cache aplikasi, logout dan login kembali bila perlu dan restart perangkat ya Kak",2025-02-23 16:40:39,,com.nanovest.prod,Netral,Aplikasinya leeeemoooot,Aplikasinya leeeemoooot,Aplikasinya lemot,aplikasinya lemot,"['aplikasinya', 'lemot']","['aplikasinya', 'lemot']","['aplikasi', 'lot']"
736deadb-91dc-4cbc-8182-7e42b6d94687,bujank.cueeks,https://play-lh.googleusercontent.com/a-/ALV-UjWQbaknqdQ9neUJzMnf2Q2XEX977UJWXe8ukxBVFc7uonVahysb,Bareksa swmakin kwren,4,0,4.21.1,2025-02-22 02:23:22,Terima kasih telah memberikan feedback terhadap aplikasi bareksa. Kami akan terus melakukan perbaikan serta pengembangan agar dapat memudahkan nasabah dalam melakukan transaksi melalui Bareksa. Happy Investing with Bareksa.,2025-02-22 02:37:54,4.21.1,com.bareksa.app,Positif,Bareksa swmakin kwren,Bareksa swmakin kwren,Bareksa swmakin kwren,bareksa swmakin kwren,"['bareksa', 'swmakin', 'kwren']","['bareksa', 'swmakin', 'kwren']","['bareksa', 'swmakin', 'kwren']"
69f63aef-8051-4f81-a32d-965e024fa0f2,Hari,https://play-lh.googleusercontent.com/a/ACg8ocKUwNDsuvXweYXfmsh6TiQ1YDtaiIp-ppgmsPF2b2hlP21pZw=mo,Proses akoun lama udah lebih 2x24 no respon. Padahal nasabah sendiri.,1,1,1.1.2,2025-02-21 22:46:43,"Mohon maaf atas kendala yang dialami. Pembukaan Rekening terkendala dikarenakan terdapat kekurangan data yang telah kami informasikan melalui email. Untuk informasi dan pengecekan lebih lanjut, silahkan untuk menghubungi kami melalui email ke halo@bcasekuritas.co.id. Terima kasih",2025-03-06 10:27:59,1.1.2,com.bcasekuritas.mybest,Negatif,Proses akoun lama udah lebih 2x24 no respon. Padahal nasabah sendiri.,Proses akoun lama udah lebih 2x24 no respon. Padahal nasabah sendiri.,Proses akoun lama udah lebih 2x24 no respon. Padahal nasabah sendiri.,proses akoun lama udah lebih 2x24 no respon. padahal nasabah sendiri.,"['proses', 'akoun', 'lama', 'udah', 'lebih', '2x24', 'no', 'respon', '.', 'padahal', 'nasabah', 'sendiri', '.']","['proses', 'akoun', 'lama', 'sudah', 'lebih', '2x24', 'no', 'respon', '.', 'padahal', 'nasabah', 'sendiri', '.']","['proses', 'akoun', 'lama', 'lebih', '2x24', 'no', 'respon', '', 'nasabah', 'sendiri', '']"
a9fdb6d0-4fa0-4ba2-848b-9cbc5eb87057,Gokilat Driver,https://play-lh.googleusercontent.com/a/ACg8ocJUXMvIpPb4hW2_SWtwkjrpqQKSbqzK5NnvheB0ohvKYRMPGA=mo,"Tolong tambahin fitur ""rekap Realized Gain/Loss"". Biar kita bisa tahu rekap trading kita. Profit berapa, dan loss berapa. Mandiri sekuritas aja di aplikasi Most yg dulu belum ada, tapi di aplikasi Growin yg baru sudah ditambahin fitur rekap Realized Gain/Loss ini. Harusnya sekelas BCA sekuritas bisa menambahkan fitur ini. Terima kasih, semoga segera di update lagi 🙂",4,0,,2025-02-21 13:06:20,Terima kasih atas saran dan masukan yang telah bapak/ibu berikan akan kami sampaikan kepada tim pengembangan dari BCA Sekuritas. Kami akan terus berusaha meningkatkan pelayanan yang dimiliki BCA Sekuritas untuk kenyamanan bertransaksi Anda.,2025-03-06 10:25:01,,com.bcasekuritas.mybest,Positif,"Tolong tambahin fitur ""rekap Realized Gain/Loss"". Biar kita bisa tahu rekap trading kita. Profit berapa, dan loss berapa. Mandiri sekuritas aja di aplikasi Most yg dulu belum ada, tapi di aplikasi Growin yg baru sudah ditambahin fitur rekap Realized Gain/Loss ini. Harusnya sekelas BCA sekuritas bisa menambahkan fitur ini. Terima kasih, semoga segera di update lagi 🙂","Tolong tambahin fitur ""rekap Realized Gain/Loss"". Biar kita bisa tahu rekap trading kita. Profit berapa, dan loss berapa. Mandiri sekuritas aja di aplikasi Most yg dulu belum ada, tapi di aplikasi Growin yg baru sudah ditambahin fitur rekap Realized Gain/Loss ini. Harusnya sekelas BCA sekuritas bisa menambahkan fitur ini. Terima kasih, semoga segera di update lagi ","Tolong tambahin fitur ""rekap Realized Gain/Loss"". Biar kita bisa tahu rekap trading kita. Profit berapa, dan loss berapa. Mandiri sekuritas aja di aplikasi Most yg dulu belum ada, tapi di aplikasi Growin yg baru sudah ditambahin fitur rekap Realized Gain/Loss ini. Harusnya sekelas BCA sekuritas bisa menambahkan fitur ini. Terima kasih, semoga segera di update lagi ","tolong tambahin fitur ""rekap realized gain/loss"". biar kita bisa tahu rekap trading kita. profit berapa, dan loss berapa. mandiri sekuritas aja di aplikasi most yg dulu belum ada, tapi di aplikasi growin yg baru sudah ditambahin fitur rekap realized gain/loss ini. harusnya sekelas bca sekuritas bisa menambahkan fitur ini. terima kasih, semoga segera di update lagi ","['tolong', 'tambahin', 'fitur', '``', 'rekap', 'realized', 'gain/loss', ""''"", '.', 'biar', 'kita', 'bisa', 'tahu', 'rekap', 'trading', 'kita', '.', 'profit', 'berapa', ',', 'dan', 'loss', 'berapa', '.', 'mandiri', 'sekuritas', 'aja', 'di', 'aplikasi', 'most', 'yg', 'dulu', 'belum', 'ada', ',', 'tapi', 'di', 'aplikasi', 'growin', 'yg', 'baru', 'sudah', 'ditambahin', 'fitur', 'rekap', 'realized', 'gain/loss', 'ini', '.', 'harusnya', 'sekelas', 'bca', 'sekuritas', 'bisa', 'menambahkan', 'fitur', 'ini', '.', 'terima', 'kasih', ',', 'semoga', 'segera', 'di', 'update', 'lagi']","['tolong', 'tambahkan', 'fitur', '``', 'rekap', 'realized', 'gain/loss', ""''"", '.', 'biar', 'kita', 'bisa', 'tahu', 'rekap', 'trading', 'kita', '.', 'profit', 'berapa', ',', 'dan', 'loss', 'berapa', '.', 'mandiri', 'sekuritas', 'saja', 'di', 'aplikasi', 'most', 'yang', 'dulu', 'belum', 'ada', ',', 'tapi', 'di', 'aplikasi', 'growin', 'yang', 'baru', 'sudah', 'ditambahin', 'fitur', 'rekap', 'realized', 'gain/loss', 'ini', '.', 'harusnya', 'sekelas', 'baca', 'sekuritas', 'bisa', 'menambahkan', 'fitur', 'ini', '.', 'terima', 'kasih', ',', 'semoga', 'segera', 'di', 'update', 'lagi']","['tambah', 'fitur', '', 'rekap', 'realized', 'gain loss', '', '', 'biar', 'tahu', 'rekap', 'trading', '', 'profit', 'berapa', '', 'loss', 'berapa', '', 'mandiri', 'sekuritas', 'aplikasi', 'most', 'dulu', '', 'aplikasi', 'growin', 'baru', 'ditambahin', 'fitur', 'rekap', 'realized', 'gain loss', '', 'harus', 'kelas', 'baca', 'sekuritas', 'tambah', 'fitur', '', 'terima', 'kasih', '', 'moga', 'segera', 'update']"
88d60ae2-d7b4-4b7f-ba84-160a6abb5322,Efendi Budiman,https://play-lh.googleusercontent.com/a/ACg8ocJCuts0a-n-257TnakZXwKGcnzziwKdw4T51gUzdETS7U2Txw=mo,"Semangkin update, malah tidak mendukung trading via mobile.. sering hang dan kluar sendiri di samsung a55. Mending cabut dri mirae",1,0,,2025-02-21 12:37:31,,,,id.co.miraeassetdaewoo,Negatif,"Semangkin update, malah tidak mendukung trading via mobile.. sering hang dan kluar sendiri di samsung a55. Mending cabut dri mirae","Semangkin update, malah tidak mendukung trading via mobile.. sering hang dan kluar sendiri di samsung a55. Mending cabut dri mirae","Semangkin update, malah tidak mendukung trading via mobile.. sering hang dan kluar sendiri di samsung a55. Mending cabut dri mirae","semangkin update, malah tidak mendukung trading via mobile.. sering hang dan kluar sendiri di samsung a55. mending cabut dri mirae","['semangkin', 'update', ',', 'malah', 'tidak', 'mendukung', 'trading', 'via', 'mobile', '..', 'sering', 'hang', 'dan', 'kluar', 'sendiri', 'di', 'samsung', 'a55', '.', 'mending', 'cabut', 'dri', 'mirae']","['semangkin', 'update', ',', 'malah', 'tidak', 'mendukung', 'trading', 'via', 'mobile', '..', 'sering', 'hang', 'dan', 'keluar', 'sendiri', 'di', 'samsung', 'a55', '.', 'mending', 'cabut', 'dari', 'mirae']","['semangkin', 'update', '', 'malah', 'dukung', 'trading', 'via', 'mobile', '', 'sering', 'hang', 'keluar', 'sendiri', 'samsung', 'a55', '', 'mending', 'cabut', 'mirae']"
121b2869-518a-4921-be07-a598cf6cdc76,egi diamondruby,https://play-lh.googleusercontent.com/a-/ALV-UjXvofJaTLdezHNQRRA7ZAeZ1UfqL8fsRWIkpalzXeoKHg5wS2s,Aplikasi sudah bagus sekali Tp ditingkatkan lg terutama untuk menu max buy / sell ditempatkan dilayar utama bersama dengan fast order / swift,5,2,2.5.130,2025-02-21 08:11:18,,,2.5.130,com.phillip.prima,Positif,Aplikasi sudah bagus sekali Tp ditingkatkan lg terutama untuk menu max buy / sell ditempatkan dilayar utama bersama dengan fast order / swift,Aplikasi sudah bagus sekali Tp ditingkatkan lg terutama untuk menu max buy / sell ditempatkan dilayar utama bersama dengan fast order / swift,Aplikasi sudah bagus sekali Tp ditingkatkan lg terutama untuk menu max buy / sell ditempatkan dilayar utama bersama dengan fast order / swift,aplikasi sudah bagus sekali tp ditingkatkan lg terutama untuk menu max buy / sell ditempatkan dilayar utama bersama dengan fast order / swift,"['aplikasi', 'sudah', 'bagus', 'sekali', 'tp', 'ditingkatkan', 'lg', 'terutama', 'untuk', 'menu', 'max', 'buy', '/', 'sell', 'ditempatkan', 'dilayar', 'utama', 'bersama', 'dengan', 'fast', 'order', '/', 'swift']","['aplikasi', 'sudah', 'bagus', 'sekali', 'tapi', 'ditingkatkan', 'lagi', 'terutama', 'untuk', 'menu', 'max', 'buy', '/', 'sell', 'ditempatkan', 'dilayar', 'utama', 'bersama', 'dengan', 'fast', 'order', '/', 'swift']","['aplikasi', 'bagus', 'sekali', 'tingkat', 'utama', 'menu', 'max', 'buy', '', 'sell', 'tempat', 'layar', 'utama', 'sama', 'fast', 'order', '', 'swift']"
961947d6-2952-4e7a-9977-14da1b611853,Ahri Adi,https://play-lh.googleusercontent.com/a/ACg8ocJstdubvCVy-C6_xqaWjrcaesqOIVWIpIk5vDBh9SPm2iawGQ=mo,"Aplikasi lelet, tampila UI Sama UX designer kurang ramah pengguna Thanks",1,0,1.3,2025-02-21 08:10:55,,,1.3,com.mandirisekuritas.most,Negatif,"Aplikasi lelet, tampila UI Sama UX designer kurang ramah pengguna Thanks","Aplikasi lelet, tampila UI Sama UX designer kurang ramah pengguna Thanks","Aplikasi lelet, tampila UI Sama UX designer kurang ramah pengguna Thanks","aplikasi lelet, tampila ui sama ux designer kurang ramah pengguna thanks","['aplikasi', 'lelet', ',', 'tampila', 'ui', 'sama', 'ux', 'designer', 'kurang', 'ramah', 'pengguna', 'thanks']","['aplikasi', 'lelet', ',', 'tampila', 'ui', 'sama', 'ux', 'designer', 'kurang', 'ramah', 'pengguna', 'thanks']","['aplikasi', 'lelet', '', 'tampila', 'ui', 'sama', 'ux', 'designer', 'kurang', 'ramah', 'guna', 'thanks']"
5ae71623-79b9-4285-b373-75d705806742,sabdo kawedar,https://play-lh.googleusercontent.com/a-/ALV-UjWRd_VpjBAcICOmqCgMiU7fJy94xTRn1O58y8a9R3bOa3Ec9jc,bintang 1 dulu masih ok aplikasi lama bisa pesan dr aplikasi q,1,2,1.1.2,2025-02-21 07:59:50,Mohon maaf atas kendala yang dialami. Terima kasih atas saran dan masukan yang telah bapak/ibu berikan akan kami sampaikan kepada tim pengembangan dari BCA Sekuritas. Kami akan terus berusaha meningkatkan pelayanan yang dimiliki BCA Sekuritas untuk kenyamanan bertransaksi Anda. Terima kasih,2025-03-06 10:24:15,1.1.2,com.bcasekuritas.mybest,Negatif,bintang 1 dulu masih ok aplikasi lama bisa pesan dr aplikasi q,bintang 1 dulu masih ok aplikasi lama bisa pesan dr aplikasi q,bintang 1 dulu masih ok aplikasi lama bisa pesan dr aplikasi q,bintang 1 dulu masih ok aplikasi lama bisa pesan dr aplikasi q,"['bintang', '1', 'dulu', 'masih', 'ok', 'aplikasi', 'lama', 'bisa', 'pesan', 'dr', 'aplikasi', 'q']","['bintang', '1', 'dulu', 'masih', 'ok', 'aplikasi', 'lama', 'bisa', 'pesan', 'dari', 'aplikasi', 'ku']","['bintang', '1', 'dulu', 'aplikasi', 'lama', 'pesan', 'aplikasi', 'ku']"
b2430e9b-4cf4-4d38-8b76-8a651809795c,Muhammad Rizky,https://play-lh.googleusercontent.com/a/ACg8ocKxGfmrXt1msvrNyRqtDlWBGrzxO6WAOjJEfX42zHsAQGc-=mo,Tingkatkan terus aplikasinya,4,0,,2025-02-21 04:35:10,"Halo Kak Rizky, terima kasih atas ulasannya dan akan MinVest sampaikan ke tim terkait 🙏",2025-02-24 02:44:50,,com.simas.siminvest,Positif,Tingkatkan terus aplikasinya,Tingkatkan terus aplikasinya,Tingkatkan terus aplikasinya,tingkatkan terus aplikasinya,"['tingkatkan', 'terus', 'aplikasinya']","['tingkatkan', 'terus', 'aplikasinya']","['tingkat', 'aplikasi']"
e6aeef4a-9ce0-4a3c-a868-8d2f973827f9,Raker,https://play-lh.googleusercontent.com/a-/ALV-UjWKheV5zjgEVvVmeMqzN_vQVGPD7PLrEaPK5Ik_HoX-H2CFei0,"kenapa ya bions ini kalo udah urusan withdraw lama bgt. dr request ke processed udah berjam jam sendiri. belom yg statusnya transfered tapi ga masuk-masuk ke rekening pribadi. ga rekomen bgt, kecuali itu uang bener2 buat iseng2 pengen buang duit",1,9,4.18.22,2025-02-21 03:35:07,,,4.18.22,id.zaisan.android,Negatif,"kenapa ya bions ini kalo udah urusan withdraw lama bgt. dr request ke processed udah berjam jam sendiri. belom yg statusnya transfered tapi ga masuk-masuk ke rekening pribadi. ga rekomen bgt, kecuali itu uang bener2 buat iseng2 pengen buang duit","kenapa ya bions ini kalo udah urusan withdraw lama bgt. dr request ke processed udah berjam jam sendiri. belom yg statusnya transfered tapi ga masuk-masuk ke rekening pribadi. ga rekomen bgt, kecuali itu uang bener2 buat iseng2 pengen buang duit","kenapa ya bions ini kalo udah urusan withdraw lama bgt. dr request ke processed udah berjam jam sendiri. belom yg statusnya transfered tapi ga masuk-masuk ke rekening pribadi. ga rekomen bgt, kecuali itu uang bener2 buat iseng2 pengen buang duit","kenapa ya bions ini kalo udah urusan withdraw lama bgt. dr request ke processed udah berjam jam sendiri. belom yg statusnya transfered tapi ga masuk-masuk ke rekening pribadi. ga rekomen bgt, kecuali itu uang bener2 buat iseng2 pengen buang duit","['kenapa', 'ya', 'bions', 'ini', 'kalo', 'udah', 'urusan', 'withdraw', 'lama', 'bgt', '.', 'dr', 'request', 'ke', 'processed', 'udah', 'berjam', 'jam', 'sendiri', '.', 'belom', 'yg', 'statusnya', 'transfered', 'tapi', 'ga', 'masuk-masuk', 'ke', 'rekening', 'pribadi', '.', 'ga', 'rekomen', 'bgt', ',', 'kecuali', 'itu', 'uang', 'bener2', 'buat', 'iseng2', 'pengen', 'buang', 'duit']","['kenapa', 'ya', 'bions', 'ini', 'kalo', 'sudah', 'urusan', 'withdraw', 'lama', 'banget', '.', 'dari', 'request', 'ke', 'processed', 'sudah', 'berjam', 'jam', 'sendiri', '.', 'belum', 'yang', 'statusnya', 'transfered', 'tapi', 'enggak', 'masuk-masuk', 'ke', 'rekening', 'pribadi', '.', 'enggak', 'rekomen', 'banget', ',', 'kecuali', 'itu', 'uang', 'benar-benar', 'buat', 'iseng-iseng', 'pengin', 'buang', 'duit']","['bions', 'urus', 'withdraw', 'lama', '', 'request', 'processed', 'jam', 'jam', 'sendiri', '', 'status', 'transfered', 'masuk', 'rekening', 'pribadi', '', 'rekomen', '', 'uang', 'benar', 'buat', 'iseng', 'pengin', 'buang', 'duit']"
41ccec87-d401-4163-9405-717e339865f3,david widyanto,https://play-lh.googleusercontent.com/a-/ALV-UjVgYTWtteI7Sn6UpD0v5zZMWCm1K9r1OEbHgi5ShjmNjmR_80PC,ga bisa login gara2 direset passwordny,3,1,1.98.3,2025-02-21 03:15:33,"Halo Kak David, mohon maaf atas ketidaknyamanannya. Perihal ini mohon dapat kontak Whatsapp SimInvest di 08875050700 agar dapat MinVest bantu kendala yang Kakak alami. Terima kasih 🙏",2025-02-24 02:44:26,1.98.3,com.simas.siminvest,Netral,ga bisa login gara2 direset passwordny,ga bisa login gara2 direset passwordny,ga bisa login gara2 direset passwordny,ga bisa login gara2 direset passwordny,"['ga', 'bisa', 'login', 'gara2', 'direset', 'passwordny']","['enggak', 'bisa', 'login', 'gara-gara', 'direset', 'passwordny']","['login', 'gara-gara', 'direset', 'passwordny']"
32a6b06c-50ff-46d5-bdf1-9714b930a9f5,aprihady satriyo,https://play-lh.googleusercontent.com/a-/ALV-UjW2z2ifntEpOVvZDMephAJGRUEx_1Gp72DtXboUy-5RJKGrCT0,User friendly,5,0,4.18.22,2025-02-21 02:50:20,,,4.18.22,id.zaisan.android,Positif,User friendly,User friendly,User friendly,user friendly,"['user', 'friendly']","['user', 'friendly']","['user', 'friendly']"
86e8424e-2eb4-4d57-b9b5-96092165f5c7,Hengky Cuanterus,https://play-lh.googleusercontent.com/a/ACg8ocJXDA0RnJMzcMhXuQpf9IGKcjvpqlp2NRCBXvtYZIp-2bO4Xw=mo,So far so good,4,0,,2025-02-20 23:53:36,Terima kasih Kak sudah memilih Nanovest! Kami akan terus mengembangkan fitur terbaik. Jika butuh bantuain bisa hubungi kami di Live Chat atau email care@nanovest.io ya,2025-02-21 03:08:37,,com.nanovest.prod,Positif,So far so good,So far so good,So far so good,so far so good,"['so', 'far', 'so', 'good']","['sok', 'far', 'sok', 'good']","['sok', 'far', 'sok', 'good']"
26262c98-d934-4954-8ecf-98099c9c2ad5,Fatimah Zahra,https://play-lh.googleusercontent.com/a/ACg8ocI5FSC-x-hTjlHKwn4Vjc1LsNYxKAgy-2LeFR3hXaq63Xp9pw=mo,"Kenapa sii klik ini itu malah diarahin ke web kan saya sudah download apknya, buat apa saya download klo ga bisa digunakan",1,0,1.3,2025-02-20 23:27:44,,,1.3,com.mandirisekuritas.most,Negatif,"Kenapa sii klik ini itu malah diarahin ke web kan saya sudah download apknya, buat apa saya download klo ga bisa digunakan","Kenapa sii klik ini itu malah diarahin ke web kan saya sudah download apknya, buat apa saya download klo ga bisa digunakan","Kenapa sii klik ini itu malah diarahin ke web kan saya sudah download apknya, buat apa saya download klo ga bisa digunakan","kenapa sii klik ini itu malah diarahin ke web kan saya sudah download apknya, buat apa saya download klo ga bisa digunakan","['kenapa', 'sii', 'klik', 'ini', 'itu', 'malah', 'diarahin', 'ke', 'web', 'kan', 'saya', 'sudah', 'download', 'apknya', ',', 'buat', 'apa', 'saya', 'download', 'klo', 'ga', 'bisa', 'digunakan']","['kenapa', 'sih', 'klik', 'ini', 'itu', 'malah', 'diarahin', 'ke', 'web', 'kan', 'saya', 'sudah', 'download', 'apknya', ',', 'buat', 'apa', 'saya', 'download', 'kalo', 'enggak', 'bisa', 'digunakan']","['klik', 'malah', 'diarahin', 'web', 'kan', 'download', 'apknya', '', 'buat', 'apa', 'download', 'guna']"
9c76abd0-3771-4b4c-a528-cc7cc793d778,eksismaxku 123,https://play-lh.googleusercontent.com/a/ACg8ocKYqNYOsSUbiF7LADSoVIGPWEHbe9VE0ypBMHL9cjIWUseUAQ=mo,"Bagus sih simpel, tapi tiap keluar aplikasi selalu minta login, sudah diset auto logout 180 menit padahal. Mngkin bisa dibuat spt ipot atau stokbit yg g logout otomatis, atau minimal spt hotsnya mirae yg cm minta login pin setiap keluar aplikasi",4,8,1.3,2025-02-20 23:06:11,,,1.3,com.mandirisekuritas.most,Positif,"Bagus sih simpel, tapi tiap keluar aplikasi selalu minta login, sudah diset auto logout 180 menit padahal. Mngkin bisa dibuat spt ipot atau stokbit yg g logout otomatis, atau minimal spt hotsnya mirae yg cm minta login pin setiap keluar aplikasi","Bagus sih simpel, tapi tiap keluar aplikasi selalu minta login, sudah diset auto logout 180 menit padahal. Mngkin bisa dibuat spt ipot atau stokbit yg g logout otomatis, atau minimal spt hotsnya mirae yg cm minta login pin setiap keluar aplikasi","Bagus sih simpel, tapi tiap keluar aplikasi selalu minta login, sudah diset auto logout 180 menit padahal. Mngkin bisa dibuat spt ipot atau stokbit yg g logout otomatis, atau minimal spt hotsnya mirae yg cm minta login pin setiap keluar aplikasi","bagus sih simpel, tapi tiap keluar aplikasi selalu minta login, sudah diset auto logout 180 menit padahal. mngkin bisa dibuat spt ipot atau stokbit yg g logout otomatis, atau minimal spt hotsnya mirae yg cm minta login pin setiap keluar aplikasi","['bagus', 'sih', 'simpel', ',', 'tapi', 'tiap', 'keluar', 'aplikasi', 'selalu', 'minta', 'login', ',', 'sudah', 'diset', 'auto', 'logout', '180', 'menit', 'padahal', '.', 'mngkin', 'bisa', 'dibuat', 'spt', 'ipot', 'atau', 'stokbit', 'yg', 'g', 'logout', 'otomatis', ',', 'atau', 'minimal', 'spt', 'hotsnya', 'mirae', 'yg', 'cm', 'minta', 'login', 'pin', 'setiap', 'keluar', 'aplikasi']","['bagus', 'sih', 'simpel', ',', 'tapi', 'tiap', 'keluar', 'aplikasi', 'selalu', 'meminta', 'login', ',', 'sudah', 'diset', 'auto', 'logout', '180', 'menit', 'padahal', '.', 'mungkin', 'bisa', 'dibuat', 'seperti', 'ipot', 'atau', 'stokbit', 'yang', 'enggak', 'logout', 'otomatis', ',', 'atau', 'minimal', 'seperti', 'hotsnya', 'mirae', 'yang', 'cuma', 'meminta', 'login', 'pin', 'setiap', 'keluar', 'aplikasi']","['bagus', 'simpel', '', 'tiap', 'keluar', 'aplikasi', 'selalu', 'minta', 'login', '', 'set', 'auto', 'logout', '180', 'menit', '', 'mungkin', 'buat', 'ipot', 'stokbit', 'logout', 'otomatis', '', 'minimal', 'hotsnya', 'mirae', 'cuma', 'minta', 'login', 'pin', 'keluar', 'aplikasi']"
